sector,organization_link,result_count,link,text,has_robots_txt
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hphighcourt.nic.in,Himachal Pradesh High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.ccms.tn.gov.in,"Court Case Monitoring System, Tamil Nadu",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/site_map,Sitemap,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/advanced_search,Advanced Search,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://rct.indianrail.gov.in,Railway Claims Tribunal (RCT),False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.ashtalakshmimahotsav.com,Ashtalakshmi Mahotsav,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://nyayadegula.kar.nic.in,"Bangalore Mediation Centre, Karnataka",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://pulsa.punjab.gov.in,Punjab State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.ili.ac.in,"The Indian Law Institute, Delhi",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hslsa.gov.in,Haryana State Legal Services Authority,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://laws.puchd.ac.in,"Department of Laws, Panjab University, Chandigarh",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/contact_us,Contact Us,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.greentribunal.gov.in,"National Green Tribunal (NGT), New Delhi",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://lawcommissionofindia.nic.in,Law Commission of India,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://apja.ap.nic.in,Andhra Pradesh State Judicial Academy,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.nluassam.ac.in,"National Law University and Judicial Academy, Assam",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://jgglc.ac.in,"Jarbom Gamlin Government Law College, Arunachal Pradesh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://advocategeneral.punjab.gov.in,Advocate General Punjab,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.jaassam.gov.in,"Judicial Academy, Assam",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hcmimphal.nic.in,Manipur High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://bombayhighcourt.nic.in,Bombay High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://jkja.nic.in,Jammu and Kashmir State Judicial Academy,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,javascript:void(0);,A,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://delhihighcourt.nic.in,Delhi High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.india.gov.in/,,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hcservices.ecourts.gov.in,High Courts Services,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://pgc.delhi.gov.in,"Public Grievances Commission, Delhi",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://mediationcentrephhc.gov.in,"Mediation Center, High Court of Punjab and Haryana",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://jharkhandhighcourt.nic.in,Jharkhand High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://efiling.ecourts.gov.in,e-Filing Services,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://maslsa.nic.in,"Manipur State Legal Services Authority (MASLSA), Manipur",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://karnatakajudiciary.kar.nic.in,Karnataka High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://patnahighcourt.gov.in/jjs,"Juvenile Justice Monitoring Committee, Patna High Court",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.gnlu.ac.in,"Gujarat National Law University, Gujarat",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://cja.gov.in,Chandigarh State Judicial Academy,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://rcsat.rajasthan.gov.in,Rajasthan Civil Services Appellate Tribunal,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hcs.gov.in,Sikkim High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.jhalsa.org,Jharkhand State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.nyayshruti.nic.in,Nyayshruti,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://digitalindia.gov.in/,,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ghcazlbench.nic.in,"Gauhati High Court, Aizawl Bench",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.ksmcc.org,Kerala State Mediation and Conciliation Centre (KSMCC),False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://biharvidhanparishad.gov.in,Bihar Legislative Council,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.hckrecruitment.nic.in,High Court of Kerala Recruitment,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://sclsc.gov.in,Supreme Court Legal Services Committee,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.nuals.ac.in,"National University of Advanced Legal Studies (NUALS), Kerala",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/feedback,Share Feedback,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.pmindia.gov.in/en/,,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://kat.karnataka.gov.in,Karnataka Appellate Tribunal,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hcraj.nic.in,Rajasthan High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/suggest_website,Suggest A Site,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://guidedtour.sci.nic.in,A tour of the Supreme Court of India,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://pgportal.gov.in/,,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://lokpalonline.gov.in,Lokpal Online-Digital Platform for Management of Complaints,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ilrkerala.gov.in,Indian Law Reports Kerala Series,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://mpslsa.gov.in,Madhya Pradesh State Legal Services Authority (MPSLSA),False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://tsja.gov.in,Telangana State Judicial Academy,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://lokayuktakerala.gov.in,"Lok Ayukta, Kerala",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in,Home,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://kolkatatrafficpolice.gov.in,"Kolkata Traffic Police, West Bengal",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://rajasthanjudicialacademy.nic.in,Rajasthan State Judicial Academy,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://patnahighcourt.gov.in/bslsa,Bihar State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://cgslsa.gov.in,Chhattisgarh State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://delhicourts.nic.in/dmc/index.htm,Delhi Mediation Centre,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://lokayukta.delhi.gov.in,Delhi Lokayukta,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.meity.gov.in/,Ministry of Electronics & Information Technology,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://legalservices.maharashtra.gov.in,Maharashtra State Legal Services Aurhority,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.tnlegalservices.tn.gov.in,Tamil Nadu State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,#,Bookmark,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,#main-content,Skip to Main Content,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.calcuttahighcourt.gov.in,Calcutta High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/organization/new_additions,More Sites,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://aas.saralharyana.nic.in,"Auto Appeal System, Haryana",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://jiyoparsi.minorityaffairs.gov.in,Jiyo Parsi Scheme Portal,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://highcourtofkerala.nic.in,Kerala High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.mhc.tn.gov.in,Recruitment Portal of Madras High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://assamlokayukta.gov.in,"Lokayukta, Assam",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.nujs.edu,West Bengal National University of Juridical Sciences ( NUJS),False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://judicialacademy.nic.in,Delhi State Judicial Academy (DJA),True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://sarthac.gov.in,"Systemized Administration & Regulation of Tendering and Handling All Court Cases (SARTHAC), West Bengal",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://rlsa.gov.in,Rajasthan State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://subhadra.odisha.gov.in,"SUBHADRA Yojana, Odisha",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://drt.gov.in,Debts Recovery Appellate Tribunal,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,javascript:void(0),,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://jkla.neva.gov.in,"Legislative Council, Jammu and Kashmir",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://sikkimjudicialacademy.nic.in,Sikkim Judicial Academy,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.tnsja.tn.gov.in,Tamil Nadu State Judicial Academy,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.dhclsc.org,Delhi High Court Legal Services Committee,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.hnlu.ac.in,"Hidayatullah National Law University (HNLU), Raipur, Chhattisgarh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://eow.mp.gov.in,"Economic Offences Wing, Madhya Pradesh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/contribute,Contribute,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://itat.gov.in,Income Tax Appellate Tribunal (ITAT),True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://services.india.gov.in/,,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://nludelhi.ac.in,"National Law Universities (NLU), Delhi",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hcbombayatgoa.nic.in,Bombay High Court at Goa,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://apslsa.ap.nic.in,Andhra Pradesh State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://patnahighcourt.gov.in,Patna High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://thc.nic.in,Tripura High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://main.sci.gov.in,Supreme Court of India,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hpsja.nic.in,Himachal Pradesh State Judicial Academy,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,javascript:void(0);,Share on Facebook,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://mpag.mp.gov.in,"Office of the Advocate General, Madhya Pradesh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://vcourts.gov.in,Virtual Courts,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://swachhatahiseva.gov.in,Swachhata Hi Seva 2024,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://pay.ecourts.gov.in,E-Court Fee Payment,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://mphc.gov.in,Madhya Pradesh High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://orissahighcourt.nic.in,Orissa High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://courtcases.up.nic.in,"Court Case Information System, Lucknow",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hslc.gov.in,"Haryana State Law Commission, Haryana",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.wbja.nic.in,West Bengal Judicial Academy,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ccms.chd.gov.in,"Court Case Monitoring System, Chandigarh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ecis.bih.nic.in,"Executive Court Information System, Bihar",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://data.gov.in/,,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://vidhi.jharkhand.gov.in,"Vidhi Portal, Law Department & Advocate General Office, Jharkhand",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in,,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://lokayukta.up.nic.in,"Lok Ayukta, Uttar Pradesh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ijtr.nic.in,"Judicial Training & Research Institute, Uttar Pradesh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ja.tap.nic.in,Judicial Academy for the States of Telangana and Andhra Pradesh,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://gujarathighcourt.nic.in/gslsa,Gujarat State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.jkslsa.gov.in,Jammu and Kashmir State Legal Service Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://meghalayahighcourt.nic.in,Meghalaya High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://manipurja.nic.in,Manipur Judicial Academy,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://tradetaxtribunal.up.nic.in,"Trade Tax Tribunal Department, Government of Uttar Pradesh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://metrology.mizoram.gov.in,"Legal Metrology, Mizoram",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/sectors,Sectors,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://lokayuktajharkhand.nic.in,Lokayukta Jharkhand,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://spst.up.nic.in,"State Public Services Tribunal, Uttar Pradesh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://highcourt.cg.gov.in,Chhattisgarh High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ujala.uk.gov.in,"Uttarakhand Judicial and Legal Academy, Uttarakhand",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://highcourtofuttarakhand.gov.in,Uttarakhand High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://familycourts.mphc.gov.in,Family Courts of Madhya Pradesh,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,javascript:void(0);,A-,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://gujarathighcourt.nic.in,Gujarat High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ghcitanagar.gov.in,"Gauhati High Court, Itanagar Permanent Bench, Naharlagun",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://hpslsa.nic.in,Himachal Pradesh State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://mslsa.gov.in,Meghalaya State Legal Services Authority,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.nic.in/,,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.nliu.ac.in,"The National Law Institute University, Bhopal (NLIU), Madhya Pradesh",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,javascript:void(0);,A+,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://kslsa.kar.nic.in,Karnataka State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://kohimahighcourt.gov.in,Gauhati High Court Kohima Bench,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://jkhighcourt.nic.in,Jammu and Kashmir High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/link_to_us,Link,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ncsc.negd.in,Online Grievance Management Portal of National Commission for Scheduled Castes,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://highcourtchd.gov.in,Punjab and Haryana High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://nalsa.gov.in,National Legal Services Authority (NALSA),True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://tshc.gov.in,Telangana High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://slsa.uk.gov.in,"Uttarakhand State Legal Services Authority (UKSLSA), Nainital",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://chdslsa.gov.in,"State Legal Services Authority, (UT) Chandigarh",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ecourts.gov.in,"e-Courts Services, High Courts of India, District and Taluka Courts of India",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.allahabadhighcourt.in,Allahabad High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://sevasamadhan.bihar.gov.in,Bihar Government Servant Grievance Redressal System,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://ghconline.gov.in,Gauhati High Court,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://dharani.telangana.gov.in,"Integrated Land Records Management System, Telangana",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.nja.gov.in,National Judicial Academy India,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.nluo.ac.in,"National Law University, Odisha (NLUO)",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.hcmadras.tn.nic.in,Madras High Court,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://rgnul.ac.in,"Rajiv Gandhi National University of Law (RGNUL), Punjab",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://odishavigilance.gov.in,"Vigilance Directorate, Odisha",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://lokayukta.kar.nic.in,"Karnataka Lokayukta, Karnataka",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://upslsa.up.nic.in,Uttar Pradesh State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://suswagatam.sci.gov.in/public/Index.aspx,"SuSwagatam, Supreme Court of India",True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,javascript:void(0);,Share on Twitter,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/about_us,About Us,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://prisons.punjab.gov.in,"Punjab Prisons, Punjab",False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/help,Help,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://www.oslsa.in,Odisha State Legal Services Authority,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://dslsa.org,Delhi State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://swachhatahiseva.gov.in,,True
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://confonet.nic.in,Computerization and Computer Networking of Consumer Forums in Country (Confonet),False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://sikkimslsa.nic.in,Sikkim State Legal Services Authority,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,#,,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://igod.gov.in/feedback,Feedback,False
Law & Justice,https://igod.gov.in/sector/ExNsIHQBsvhI6u6Q3tju/organizations,162,https://elegalix.allahabadhighcourt.in,eLegalix - Allahabad High Court Judgment Information System,False
Commerce & Industry,https://igod.gov.in/sector/BBNsIHQBsvhI6u6Q3tju/organizations,332,https://iihtkannur.ac.in,"Indian Institute of Handloom and Textile Technology - Kannur, Kerala",False
Commerce & Industry,https://igod.gov.in/sector/BBNsIHQBsvhI6u6Q3tju/organizations,332,https://www.nsws.gov.in,National Single Window System for Business Approvals,False
Commerce & Industry,https://igod.gov.in/sector/BBNsIHQBsvhI6u6Q3tju/organizations,332,https://indoresez.gov.in,"Indore Special Economic Zone, Madhya Pradesh",False
Commerce & Industry,https://igod.gov.in/sector/BBNsIHQBsvhI6u6Q3tju/organizations,332,https://igod.gov.in/website_policies,Website Policies,False
Commerce & Industry,https://igod.gov.in/sector/BBNsIHQBsvhI6u6Q3tju/organizations,332,https://indbiz.gov.in,Economic Diplomacy Division,True
