sector,organization_link,result_count,link,text
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.bric.nic.in,Biotechnology Research and Innovation Council
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://mrsac.gov.in,"Maharashtra Remote Sensing Application Centre (MRSAC), Maharashtra"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.amd.gov.in,Atomic Minerals Directorate (AMD)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://fellowships.gov.in,Common Fellowship Portal
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.meity.gov.in/,Ministry of Electronics & Information Technology
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.kamp.org.in,Knowledge and Awareness Mapping Platform (KAMP)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://csir4pi.res.in,Fourth Paradigm Institute
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.shar.gov.in,Satish Dhawan Space Centre (SDSC)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,#,Bookmark
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,#main-content,Skip to Main Content
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.csir.res.in,Council of Scientific and Industrial Research (CSIR)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://cifa.nic.in,Central Institute of Freshwater Aquaculture (CIFA)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.neeri.res.in,National Environmental Engineering Research Institute (NEERI)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://igod.gov.in/organization/new_additions,More Sites
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://jiyoparsi.minorityaffairs.gov.in,Jiyo Parsi Scheme Portal
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.ihbt.res.in,"Institute of Himalayan Bioresource Technology (IHBT), Palampur"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.sac.gov.in,"Space Applications Centre, Ahmedabad"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.cgcri.res.in,Central Glass and Ceramic Research Institute
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://aistic.gov.in,"ASEAN-India Science, Technology and Innovation Cooperation"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.ctcri.org,Central Tuber Crops Research Institute (CTCRI)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://jigyasa.iirs.gov.in,Antriksh Jigyasa
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://io50.incois.gov.in,Indian National Centre for Ocean Information Services
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.vismuseum.gov.in,"Visvesvaraya Industrial and Technological Museum, Bangalore"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.nstedb.com,National Science and Technology Entrepreneurship Development Board
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://dsttara.in,Technological Advancement for Rural Areas (TARA)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://sisejbp.org,"State Institute of Science Education, Jabalpur, Madhya Pradesh"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.ngri.res.in,National Geophysical Research Institute (NGRI)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.niser.ac.in,"National Institute of Science Education and Research, Bhubaneswar"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://dte.tn.gov.in,"Directorate of Technical Education - Chennai, Tamil Nadu"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.spiesr.ac.in,"Sardar Patel Institute of Economic & Social Research, Gujarat"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://subhadra.odisha.gov.in,"SUBHADRA Yojana, Odisha"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://rmis.nic.in/#/home,CCRAS-Research Management Information System
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,javascript:void(0),
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://cwprs.gov.in,Central Water and Power Research Station (CWPRS)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.celindia.co.in,Central Electronics Limited
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ksc.kerala.gov.in,"Kerala Science Congress, Kerala"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ncpor.res.in,National Centre for Polar and Ocean Research (NCPOR)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://gujcost.gujarat.gov.in,"Gujarat Council on Science and Technology, Gujarat"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.csio.res.in,Central Scientific Instruments Organisation
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://nirmauni.ac.in,"Nirma University, Gujarat"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://insaindia.res.in,Indian National Science Academy (INSA)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://igod.gov.in/contribute,Contribute
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://iusstf.org,Indo-US Science and Technology Forum
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://circot.icar.gov.in,Central Institute for Research on Cotton Technology (CIRCOT)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://services.india.gov.in/,
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.cstt.education.gov.in,Commission for Scientific and Technical Terminology (CSTT)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://iisr.icar.gov.in,Indian Institute of Sugarcane Research (IISR)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://tifac.org.in,"Technology Information, Forecasting and Assessment Council (TIFAC)"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.barc.gov.in,Bhabha Atomic Research Centre (BARC)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://onlinemaps.surveyofindia.gov.in,Onlinemaps Portal
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://tdb.gov.in,"Technology Development Board (TDB), New Delhi"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://mirsac.mizoram.gov.in,"Mizoram Remote Sensing Application Centre, Mizorm"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://bhusanket.gsi.gov.in,National Landslide Forecasting Centre
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://vigyanprasar.gov.in,Vigyan Prasar Science Portal
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://isr.gujarat.gov.in,"Institute of Seismological Research (ISR), Gujarat"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://dcsem.gov.in,"Directorate of Construction, Services and Estate Management (DCSEM)"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.cefipra.org,Indo-French Centre for the Promotion of Advanced Research
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://iisrindore.icar.gov.in,"ICAR-National Research Centre for Soybean, Indore"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,javascript:void(0);,Share on Facebook
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.iucaa.in,Inter-University Centre for Astronomy and Astrophysics (IUCAA)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.niist.res.in,National Institute for Interdisciplinary Science and Technology
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://birac.nic.in,"Biotechnology Industry Research Assistance Council, New Delhi"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://swachhatahiseva.gov.in,Swachhata Hi Seva 2024
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://sciencecity.gujarat.gov.in,"Gujarat Council of Science City, Gujarat"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://neist.res.in,North East Institute of Science and Technology
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://bisag-n.gov.in,Bhaskaracharya National Institute for Space Applications and Geo-informatics (BISAG-N)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.ese.iitb.ac.in,"Department of Energy Science and Engineering, Indian Institute of Technology Bombay"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://dstharyana.gov.in,"Directorates of Science and Technology, Haryana"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.inst.ac.in,"Institute of Nano Science and Technology (INST), Mohali"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://indiascienceandtechnology.gov.in,"India Science, Technology and Innovation Portal (ISTI)"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.cecri.res.in,"Central Electro Chemical Research Institute (CECRI), Karaikudi"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://startupmission.kerala.gov.in,"Kerala Startup Mission (KSUM), Kerala"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://dbtncstcp.nic.in,National Certification System for Tissue Culture Plants (NCS-TCP)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://data.gov.in/,
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://apctt.org,Asian and Pacific Centre for Transfer of Technology
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://igod.gov.in,
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.mcrhrdi.gov.in,"Dr. Marri Channa Reddy Human Resource Development Institute of Telangana, Andhra Pradesh"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.ceeri.res.in,"Central Electronics Engineering Research Institute (CEERI), Pilani"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.cmfri.org.in,"ICAR-Central Marine Fisheries Research Institute (CMFRI), Kochi"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://jsac.jharkhand.gov.in,"Jharkhand Space Applications Center (JSAC), Jharkhand"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://nasi.org.in,"National Academy of Sciences, Allahabad"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://aripune.org,Agharkar Research Institute (ARI)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.narl.gov.in,National Atmospheric Research Laboratory (NARL)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://rgstc.maharashtra.gov.in,"Rajiv Gandhi Science & Technology Commission, Maharashtra"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://tmc.gov.in,Tata Memorial Centre (Hospital) (TMC)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://instem.res.in,Institute for Stem Cell Science and Regenerative Medicine
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://nipgr.ac.in,"National Institute of Plant Genome Research, New Delhi"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://himcoste.hp.gov.in,"Himachal Pradesh Council for Science, Technology & Environment, Himachal Pradesh"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.gcnep.gov.in,Global Centre for Nuclear Energy Partnership (GCNEP)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://igod.gov.in/sectors,Sectors
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://actrec.gov.in,"Advanced Centre for Treatment, Research and Education in Cancer, Tata Memorial Centre (ACTREC)"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.cbs.ac.in,Centre for Excellence in Basic Sciences
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,javascript:void(0);,A-
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://nib.gov.in,"National Institute of Biologicals, Noida, Uttar Pradesh"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://niscpr.res.in,National Institute of Science Communication and Policy Research
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.dbtctep.gov.in,"Conference, Travel, Exhibition and Popular Lectures (CTEP)"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ibsd.gov.in,Institute of Bioresources and Sustainable Development
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.immt.res.in,Institute of Minerals and Materials Technology
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://cccm.gov.in,National Centre for Compositional Characterisation of Materials
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.nic.in/,
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.csmcri.res.in,"Central Salt and Marine Chemicals Research Institute, Gujarat"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,javascript:void(0);,A+
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://csp.res.in,"Indian Centre for Space Physics, Kolkata"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://jipmer.edu.in,Jawaharlal Institute of Postgraduate Medical Education and Research (JIPMER)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.rrcat.gov.in,"Raja Ramanna Centre for Advanced Technology (RRCAT), Indore"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.wihg.res.in,Wadia Institute of Himalayan Geology
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.cdfd.org.in,Centre for DNA Fingerprinting and Diagnostics
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://tscst.nic.in,"Tripura State Council For Science & Technology, Tripura"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://cloud.gov.in,"MeghRaj Cloud Initiative, National Cloud by NIC, New Delhi"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://igod.gov.in/link_to_us,Link
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://mpcost.gov.in,"Madhya Pradesh Council of Science and Technology (MPCOST), Bhopal, Madhya Pradesh."
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.ursc.gov.in,"U R Rao Satellite Centre (URSC), Bengaluru"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ucil.gov.in,Uranium Corporation of India Limited (UCIL)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.vecc.gov.in,Variable Energy Cyclotron Centre (VECC)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://seismo.gov.in,National Centre for Seismology (NCS)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.antrix.co.in,Antrix Corporation Limited
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.ccmb.res.in,Centre for Cellular and Molecular Biology (CCMB)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://bhavini.nic.in,Bharatiya Nabhikiya Vidyut Nigam Limited (BHAVINI)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://sctevtodisha.nic.in,"State Council for Technical Education & Vocational Training (SCTE&VT), Odisha"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.gsi.gov.in,Geological Survey of India (GSI)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://recruit.barc.gov.in,Recruitment Portal of Bhabha Atomic Research Centre (BARC)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.nio.res.in,National Institute of Oceanography (NIO)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://dharani.telangana.gov.in,"Integrated Land Records Management System, Telangana"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://geoportal.natmo.gov.in,"Geo Portal, National Atlas and Thematic Mapping Organisation"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://britatom.gov.in,Board of Radiation and Isotope Technology (BRIT)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.igcar.gov.in,Indira Gandhi Centre for Atomic Research (IGCAR)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.serb.gov.in,Science and Engineering Research Board (SERB)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://spl.gov.in,Space Physics Laboratory (SPL)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ciphet.icar.gov.in,Central Institute of Post Harvest Engineering and Technology (CIPHET)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://gbu.edu.in,Gujarat Biotechnology University
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.ias.ac.in,"Indian Academy of Sciences, Bangalore"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ihbas.delhi.gov.in,"Institute of Human Behaviour and Allied Sciences (IHBAS), Delhi"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.imtech.res.in,"Institute of Microbial Technology (IMTECH), Chandigarh"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.tkdl.res.in,"Traditional Knowledge Digital Library (TKDL), New Delhi"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://vigyanjyoti.dst.gov.in,Vigyan Jyoti
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.iacs.res.in,Indian Association for the Cultivation of Science
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://nkrc.niscpr.res.in,National Knowledge Resource Consortium
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.isro.gov.in,Indian Space Research Organisation (ISRO)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://nrcgrapes.icar.gov.in,"National Research Centre for Grapes (NRCG), Pune, Maharashtra"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://rsmcnewdelhi.imd.gov.in,Regional Specialized Meteorological Centre for Tropical Cyclones Over North Indian Ocean (RSMC)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.saha.ac.in,"Saha Institute of Nuclear Physics (SINP), Kolkatta"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.kscst.org.in/english/index.html,Karnataka State Council for Science and Technology (KSCST)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://mausam.imd.gov.in/goa,"Meteorological Centre, Goa"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ciba.icar.gov.in,Central Institute of Brackishwater Aquaculture (CIBA)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://igod.gov.in/about_us,About Us
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,javascript:void(0);,Share on Twitter
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.istrac.gov.in,ISRO Telemetry Tracking and Command Network (ISTRAC)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://igod.gov.in/help,Help
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.nbri.res.in,National Botanical Research Institute (NBRI)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ndem.nrsc.gov.in,National Database for Emergency Management
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.niab.res.in,"National Institute of Animal Biotechnology, Hyderabad"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://ncess.gov.in,National Centre for Earth Science Studies (NCESS)
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://issswq.in,"Indian Society of Soil Salinity & Water Quality (ISSSWQ), Haryana"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://inspireawards-dst.gov.in,E-Management of INSPIRE Award Scheme
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.mcf.gov.in,"Master Control Facility, Hasan"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.niot.res.in,National Institute of Ocean Technology
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://dwr.icar.gov.in,"ICAR-Directorate of Weed Research (DWR), Jabalpur"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.csirhrdc.res.in,"Human Resource Development (HRDA), Ghaziabad"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://swachhatahiseva.gov.in,
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://sciencecongress.nic.in,"Indian Science Congress Association, Kolkata"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://www.cens.res.in,"Centre for Nano and Soft Matter Sciences, Bengaluru"
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,#,
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://igod.gov.in/feedback,Feedback
"Science, Technology & Research",https://igod.gov.in/sector/EhNsIHQBsvhI6u6Q3tju/organizations,270,https://rscnagpur.gov.in,"Raman Science Centre and Planetarium, Nagpur"
Agriculture & Cooperation,https://igod.gov.in/sector/GRNsIHQBsvhI6u6Q3tju/organizations,257,https://www.nic.in/,National Informatics Centre
Agriculture & Cooperation,https://igod.gov.in/sector/GRNsIHQBsvhI6u6Q3tju/organizations,257,https://agri.sikkim.gov.in,"Agriculture Department, Sikkim"
