requestedUrl,finalUrl,category,name,title,type,score
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","non-composited-animations","Avoid non-composited animations","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","unsized-images","Image elements do not have explicit `width` and `height`","binary","0"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","network-requests","Network Requests","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","main-thread-tasks","Tasks","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","diagnostics","Diagnostics","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","metrics","Metrics","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","script-treemap-data","Script Treemap Data","informative","-1"
